net_profit_margin,kepuasan_pelanggan,peak_hour_latency,review_volatility,repeat_order_rate,digital_adoption_score,monthly_revenue,business_tenure_months,class,business_tenure_months_numeric,business_tenure_years,year_revenue
15.44,4.49,Med,0.283,31.66,3.38,3262835.0,Di atas 24 Bulan,Elite,49,4.083333333333333,39154020.0
-6.92,3.95,Low,0.227,22.16,5.86,6830386.0,Di atas 24 Bulan,Struggling,93,7.75,81964632.0
33.3,4.67,Med,0.466,17.88,4.66,10316386.0,Di atas 24 Bulan,Growth,52,4.333333333333333,123796632.0
1.48,4.08,Med,0.512,17.21,3.41,6477750.0,Di atas 24 Bulan,Growth,118,9.833333333333334,77733000.0
6.58,3.8,Low,0.246,26.8,5.2,14287338.0,Di atas 24 Bulan,Growth,166,13.833333333333334,171448056.0
-0.45,4.59,Low,0.244,11.84,4.36,5582362.0,Di atas 24 Bulan,Growth,35,2.9166666666666665,66988344.0
-3.01,4.2,Med,0.376,19.78,4.05,5021297.0,Di atas 24 Bulan,Growth,94,7.833333333333333,60255564.0
13.99,4.55,Med,0.376,13.96,3.23,5241210.0,Di atas 24 Bulan,Growth,106,8.833333333333334,62894520.0
-6.25,3.53,Med,0.361,27.24,2.86,8149021.0,Di atas 24 Bulan,Struggling,133,11.083333333333334,97788252.0
2.45,3.46,Med,0.436,32.43,3.14,26362038.0,Di atas 24 Bulan,Growth,161,13.416666666666666,316344456.0
-14.79,3.47,Med,0.654,14.53,1.0,4134871.0,Di atas 24 Bulan,Struggling,62,5.166666666666667,49618452.0
-8.34,3.6,Med,0.374,26.84,1.9,3700644.0,Di atas 24 Bulan,Struggling,31,2.5833333333333335,44407728.0
2.91,3.28,Med,0.523,18.92,2.87,16214583.0,Di atas 24 Bulan,Growth,174,14.5,194574996.0
23.39,4.45,Low,0.171,45.97,5.63,17845808.0,Di atas 24 Bulan,Elite,175,14.583333333333334,214149696.0
-30.76,2.65,High,0.77,5.26,6.05,5104831.0,Di atas 24 Bulan,Critical,118,9.833333333333334,61257972.0
5.02,4.3,Low,0.175,20.37,4.63,4231526.0,Di atas 24 Bulan,Growth,44,3.6666666666666665,50778312.0
5.17,4.12,Med,0.399,19.21,3.95,4892610.0,Di atas 24 Bulan,Growth,151,12.583333333333334,58711320.0
-21.95,3.28,Med,0.498,15.16,2.64,4033682.0,Di atas 24 Bulan,Critical,34,2.8333333333333335,48404184.0
-0.27,3.98,Med,0.364,29.14,5.23,8375494.0,Di atas 24 Bulan,Growth,158,13.166666666666666,100505928.0
-6.78,3.79,Med,0.389,15.57,1.0,11126892.0,Di atas 24 Bulan,Struggling,177,14.75,133522704.0
-5.67,3.84,Med,0.588,15.14,5.03,10265366.0,Di atas 24 Bulan,Struggling,101,8.416666666666666,123184392.0
-3.69,4.17,Med,0.44,11.51,2.57,4192816.0,Di atas 24 Bulan,Growth,122,10.166666666666666,50313792.0
1.42,3.97,Med,0.452,14.3,1.76,1500000.0,Di atas 24 Bulan,Growth,49,4.083333333333333,18000000.0
16.36,4.24,Med,0.395,27.85,3.11,6911538.0,Di bawah 24 Bulan,Growth,19,1.5833333333333333,82938456.0
15.43,4.56,Med,0.384,23.91,3.69,2938442.0,Di atas 24 Bulan,Growth,31,2.5833333333333335,35261304.0
-8.14,3.83,Med,0.455,13.89,1.4,2663738.0,Di atas 24 Bulan,Struggling,50,4.166666666666667,31964856.0
-12.35,3.3,Med,0.494,29.05,1.89,5962424.0,Di atas 24 Bulan,Struggling,132,11.0,71549088.0
-9.34,3.79,Low,0.268,6.75,1.0,1500000.0,Di atas 24 Bulan,Struggling,35,2.9166666666666665,18000000.0
10.47,4.79,Med,0.433,25.76,5.51,18019454.0,Di atas 24 Bulan,Growth,130,10.833333333333334,216233448.0
-15.6,3.43,High,0.729,37.59,1.77,3511443.0,Di atas 24 Bulan,Struggling,70,5.833333333333333,42137316.0
13.33,4.1,Med,0.473,12.26,1.63,9264992.0,Di atas 24 Bulan,Growth,41,3.4166666666666665,111179904.0
2.22,3.46,Med,0.533,19.75,1.0,8328885.0,Di atas 24 Bulan,Growth,135,11.25,99946620.0
-27.33,3.51,Med,0.459,32.27,1.25,6774028.0,Di atas 24 Bulan,Critical,121,10.083333333333334,81288336.0
11.02,4.01,Low,0.262,10.41,1.8,3717962.0,Di atas 24 Bulan,Growth,70,5.833333333333333,44615544.0
15.13,4.6,Low,0.181,13.31,3.99,11588922.0,Di atas 24 Bulan,Growth,54,4.5,139067064.0
12.13,4.42,Low,0.371,23.55,4.98,15339020.0,Di atas 24 Bulan,Growth,159,13.25,184068240.0
3.28,4.21,Med,0.44,34.28,3.28,10889501.0,Di atas 24 Bulan,Growth,167,13.916666666666666,130674012.0
1.9,4.19,Low,0.355,13.16,2.06,6462557.0,Di atas 24 Bulan,Growth,138,11.5,77550684.0
5.17,4.28,Med,0.427,29.39,3.55,11635884.0,Di atas 24 Bulan,Growth,150,12.5,139630608.0
-20.13,3.41,High,0.554,29.32,1.0,11264078.0,Di atas 24 Bulan,Struggling,171,14.25,135168936.0
28.43,4.67,Med,0.3,21.21,3.76,4366811.0,Di atas 24 Bulan,Growth,72,6.0,52401732.0
28.12,4.63,Low,0.212,32.0,3.27,2639193.0,Di atas 24 Bulan,Elite,38,3.1666666666666665,31670316.0
21.54,4.43,Low,0.362,22.28,2.85,3729723.0,Di atas 24 Bulan,Growth,34,2.8333333333333335,44756676.0
17.26,4.56,Low,0.138,17.39,3.16,6110248.0,Di bawah 24 Bulan,Growth,7,0.5833333333333334,73322976.0
-1.46,4.31,Med,0.385,26.54,4.62,15151375.0,Di atas 24 Bulan,Growth,106,8.833333333333334,181816500.0
-17.05,3.67,High,0.597,22.66,2.35,7449724.0,Di atas 24 Bulan,Struggling,150,12.5,89396688.0
-7.47,3.78,Med,0.56,25.23,2.52,8515499.0,Di atas 24 Bulan,Struggling,70,5.833333333333333,102185988.0
0.29,3.88,Med,0.333,38.05,2.92,16249595.0,Di atas 24 Bulan,Growth,152,12.666666666666666,194995140.0
-3.2,4.41,Med,0.271,27.3,1.88,12297862.0,Di atas 24 Bulan,Growth,161,13.416666666666666,147574344.0
30.22,5.0,Med,0.388,33.67,6.37,25171113.0,Di atas 24 Bulan,Elite,171,14.25,302053356.0
24.27,4.7,Low,0.358,33.44,6.41,3502200.0,Di bawah 24 Bulan,Elite,7,0.5833333333333334,42026400.0
-19.22,3.27,High,0.554,24.66,3.68,1897258.0,Di bawah 24 Bulan,Struggling,12,1.0,22767096.0
-25.17,3.29,Med,0.6,18.98,1.0,11330371.0,Di atas 24 Bulan,Struggling,116,9.666666666666666,135964452.0
1.46,3.47,Med,0.475,25.12,2.34,11838018.0,Di atas 24 Bulan,Growth,167,13.916666666666666,142056216.0
4.02,4.18,Med,0.448,7.92,3.29,4553990.0,Di atas 24 Bulan,Growth,58,4.833333333333333,54647880.0
-16.41,3.24,Med,0.565,10.79,1.47,2854784.0,Di atas 24 Bulan,Struggling,88,7.333333333333333,34257408.0
25.59,4.51,Low,0.293,30.54,4.32,10377937.0,Di atas 24 Bulan,Elite,154,12.833333333333334,124535244.0
-6.16,3.68,High,0.726,33.46,3.21,8230620.0,Di atas 24 Bulan,Struggling,102,8.5,98767440.0
7.51,4.6,Med,0.34,20.62,4.73,2544681.0,Di atas 24 Bulan,Growth,146,12.166666666666666,30536172.0
-12.22,3.71,Med,0.463,15.82,1.26,3633281.0,Di bawah 24 Bulan,Struggling,4,0.3333333333333333,43599372.0
11.84,4.41,Med,0.168,32.14,2.04,7901188.0,Di atas 24 Bulan,Growth,145,12.083333333333334,94814256.0
17.68,4.01,Low,0.11,24.99,2.91,11145224.0,Di atas 24 Bulan,Growth,171,14.25,133742688.0
-1.59,3.67,Med,0.405,12.1,2.06,6694626.0,Di atas 24 Bulan,Growth,65,5.416666666666667,80335512.0
1.4,4.02,Med,0.535,22.7,1.0,17207586.0,Di atas 24 Bulan,Growth,179,14.916666666666666,206491032.0
8.27,4.8,Low,0.229,27.83,7.36,16141547.0,Di atas 24 Bulan,Growth,156,13.0,193698564.0
17.41,4.05,Med,0.429,31.3,3.14,26842627.0,Di atas 24 Bulan,Growth,96,8.0,322111524.0
20.28,4.3,Low,0.276,16.12,3.97,9489886.0,Di atas 24 Bulan,Growth,68,5.666666666666667,113878632.0
16.18,4.56,Low,0.24,41.26,4.39,17292024.0,Di atas 24 Bulan,Elite,120,10.0,207504288.0
6.7,4.0,Med,0.479,16.7,3.73,6513733.0,Di atas 24 Bulan,Growth,31,2.5833333333333335,78164796.0
14.72,4.58,Med,0.546,25.27,3.22,4258553.0,Di atas 24 Bulan,Elite,42,3.5,51102636.0
3.92,4.13,Med,0.598,22.92,3.76,1500000.0,Di bawah 24 Bulan,Growth,13,1.0833333333333333,18000000.0
-10.28,3.89,Med,0.363,20.96,4.19,25186633.0,Di atas 24 Bulan,Struggling,128,10.666666666666666,302239596.0
7.53,3.99,Med,0.423,16.47,1.94,11977945.0,Di atas 24 Bulan,Growth,89,7.416666666666667,143735340.0
7.73,4.71,Med,0.294,16.46,3.32,2163783.0,Di atas 24 Bulan,Growth,92,7.666666666666667,25965396.0
21.57,4.9,Low,0.247,18.61,7.03,4919963.0,Di atas 24 Bulan,Growth,81,6.75,59039556.0
-14.07,3.46,Low,0.351,22.77,3.35,4919727.0,Di atas 24 Bulan,Struggling,105,8.75,59036724.0
-0.73,4.16,Med,0.384,27.59,5.64,8077366.0,Di atas 24 Bulan,Struggling,83,6.916666666666667,96928392.0
-6.89,3.7,Med,0.327,24.02,2.5,7436313.0,Di atas 24 Bulan,Struggling,101,8.416666666666666,89235756.0
-11.64,3.83,Med,0.485,26.15,3.17,5328959.0,Di atas 24 Bulan,Struggling,102,8.5,63947508.0
14.63,4.52,Low,0.234,26.32,6.32,13595469.0,Di atas 24 Bulan,Growth,133,11.083333333333334,163145628.0
16.32,4.26,Low,0.275,19.36,5.23,8005426.0,Di bawah 24 Bulan,Growth,13,1.0833333333333333,96065112.0
-10.93,3.58,Med,0.63,21.01,1.12,4360514.0,Di atas 24 Bulan,Struggling,30,2.5,52326168.0
-31.12,2.85,High,0.66,4.17,2.69,5276133.0,Di atas 24 Bulan,Critical,50,4.166666666666667,63313596.0
12.8,4.29,Low,0.221,24.02,5.46,8264909.0,Di atas 24 Bulan,Growth,30,2.5,99178908.0
29.03,4.58,Low,0.315,14.8,3.38,9704334.0,Di atas 24 Bulan,Growth,48,4.0,116452008.0
3.12,4.04,Low,0.443,16.93,2.12,5887702.0,Di atas 24 Bulan,Growth,57,4.75,70652424.0
11.65,4.1,Med,0.436,24.52,2.12,5117644.0,Di atas 24 Bulan,Growth,85,7.083333333333333,61411728.0
-21.8,3.69,Med,0.407,20.15,4.96,7302874.0,Di atas 24 Bulan,Struggling,121,10.083333333333334,87634488.0
12.8,4.17,Med,0.446,15.63,1.04,2647906.0,Di bawah 24 Bulan,Growth,4,0.3333333333333333,31774872.0
-7.4,3.78,High,0.698,12.26,2.03,12145988.0,Di atas 24 Bulan,Struggling,146,12.166666666666666,145751856.0
9.45,3.88,Low,0.385,19.17,2.87,4823454.0,Di bawah 24 Bulan,Growth,13,1.0833333333333333,57881448.0
32.48,5.0,Low,0.253,18.42,5.18,3740345.0,Di bawah 24 Bulan,Growth,5,0.4166666666666667,44884140.0
-19.83,3.63,High,0.706,21.03,2.97,2751749.0,Di atas 24 Bulan,Critical,44,3.6666666666666665,33020988.0
-7.54,3.98,Med,0.396,11.01,3.37,6781492.0,Di atas 24 Bulan,Growth,159,13.25,81377904.0
-13.74,4.1,Med,0.451,16.42,1.85,4433579.0,Di atas 24 Bulan,Critical,94,7.833333333333333,53202948.0
16.38,4.36,Low,0.123,13.68,2.39,6399156.0,Di atas 24 Bulan,Growth,161,13.416666666666666,76789872.0
-34.38,1.97,High,0.601,7.66,3.88,2300295.0,Di atas 24 Bulan,Critical,79,6.583333333333333,27603540.0
15.52,4.54,Med,0.541,26.97,6.22,6976454.0,Di atas 24 Bulan,Growth,155,12.916666666666666,83717448.0
-23.48,3.95,Med,0.48,12.45,3.58,10854083.0,Di atas 24 Bulan,Critical,122,10.166666666666666,130248996.0
-16.87,4.05,Med,0.441,26.52,4.07,11845356.0,Di atas 24 Bulan,Struggling,136,11.333333333333334,142144272.0
10.48,4.55,Low,0.135,14.07,1.0,12389120.0,Di atas 24 Bulan,Growth,118,9.833333333333334,148669440.0
0.86,3.74,Low,0.325,20.19,4.57,2966927.0,Di atas 24 Bulan,Growth,69,5.75,35603124.0
4.57,4.35,Low,0.322,25.43,3.75,16795928.0,Di atas 24 Bulan,Growth,152,12.666666666666666,201551136.0
-2.9,4.07,Low,0.258,18.73,1.0,4298897.0,Di atas 24 Bulan,Growth,43,3.5833333333333335,51586764.0
17.76,4.62,Low,0.318,22.81,6.36,9559380.0,Di atas 24 Bulan,Growth,41,3.4166666666666665,114712560.0
10.34,4.48,Low,0.282,17.81,3.49,5755570.0,Di atas 24 Bulan,Growth,57,4.75,69066840.0
22.68,5.0,Low,0.32,19.8,6.43,16206261.0,Di atas 24 Bulan,Growth,160,13.333333333333334,194475132.0
-2.13,4.16,Low,0.233,34.96,7.82,4268776.0,Di atas 24 Bulan,Growth,73,6.083333333333333,51225312.0
25.61,4.57,Low,0.273,22.98,5.28,15506850.0,Di atas 24 Bulan,Growth,132,11.0,186082200.0
15.77,4.07,High,0.514,19.51,1.56,7498622.0,Di bawah 24 Bulan,Growth,10,0.8333333333333334,89983464.0
-0.75,4.21,Med,0.302,20.98,5.29,18466653.0,Di atas 24 Bulan,Growth,116,9.666666666666666,221599836.0
-9.48,3.71,Med,0.367,10.54,1.0,17443410.0,Di atas 24 Bulan,Struggling,65,5.416666666666667,209320920.0
16.57,4.49,Low,0.172,20.77,5.83,13368082.0,Di atas 24 Bulan,Growth,99,8.25,160416984.0
15.67,4.25,Med,0.443,30.45,3.45,18902411.0,Di atas 24 Bulan,Growth,158,13.166666666666666,226828932.0
9.5,4.01,Med,0.433,15.72,2.46,8001913.0,Di atas 24 Bulan,Growth,76,6.333333333333333,96022956.0
21.59,4.88,Low,0.116,34.35,6.07,8724294.0,Di atas 24 Bulan,Elite,168,14.0,104691528.0
-15.65,3.74,Med,0.356,18.32,3.09,16436509.0,Di bawah 24 Bulan,Struggling,20,1.6666666666666667,197238108.0
-18.13,3.09,High,0.634,15.83,2.04,6392997.0,Di atas 24 Bulan,Struggling,99,8.25,76715964.0
5.0,4.08,Low,0.272,18.94,2.67,5573417.0,Di atas 24 Bulan,Growth,25,2.0833333333333335,66881004.0
3.93,3.66,Med,0.356,31.31,1.2,21995342.0,Di atas 24 Bulan,Growth,126,10.5,263944104.0
16.58,4.44,Low,0.118,38.6,4.2,6498913.0,Di atas 24 Bulan,Elite,170,14.166666666666666,77986956.0
23.87,4.41,Low,0.211,20.73,2.85,14076287.0,Di atas 24 Bulan,Growth,62,5.166666666666667,168915444.0
5.14,4.36,Low,0.272,42.98,6.83,5415161.0,Di atas 24 Bulan,Growth,87,7.25,64981932.0
23.39,5.0,Low,0.261,16.89,5.05,5938344.0,Di bawah 24 Bulan,Growth,7,0.5833333333333334,71260128.0
-19.4,4.01,Med,0.607,5.24,2.57,6104874.0,Di atas 24 Bulan,Critical,101,8.416666666666666,73258488.0
10.81,4.15,Med,0.505,26.5,3.24,6502873.0,Di atas 24 Bulan,Growth,148,12.333333333333334,78034476.0
-13.73,3.37,High,0.616,16.4,2.08,12507296.0,Di atas 24 Bulan,Struggling,168,14.0,150087552.0
-2.28,3.68,Med,0.526,15.16,1.0,15191239.0,Di atas 24 Bulan,Growth,113,9.416666666666666,182294868.0
-18.99,3.58,Med,0.509,9.59,1.66,8845936.0,Di atas 24 Bulan,Struggling,159,13.25,106151232.0
13.67,4.29,Med,0.348,19.59,6.59,11834621.0,Di atas 24 Bulan,Growth,156,13.0,142015452.0
32.68,5.0,Low,0.37,31.4,4.93,7343266.0,Di atas 24 Bulan,Elite,62,5.166666666666667,88119192.0
-4.88,4.6,Med,0.368,21.46,4.17,12770031.0,Di atas 24 Bulan,Struggling,166,13.833333333333334,153240372.0
-13.39,3.86,Med,0.412,21.93,4.07,7507815.0,Di atas 24 Bulan,Struggling,116,9.666666666666666,90093780.0
7.77,4.24,Med,0.37,26.15,4.44,6638973.0,Di atas 24 Bulan,Growth,84,7.0,79667676.0
6.63,3.95,Med,0.248,13.08,3.16,10880818.0,Di atas 24 Bulan,Growth,159,13.25,130569816.0
14.45,4.92,Med,0.208,22.15,7.74,15139082.0,Di atas 24 Bulan,Growth,161,13.416666666666666,181668984.0
19.62,4.84,Low,0.317,9.47,4.93,8438029.0,Di atas 24 Bulan,Growth,108,9.0,101256348.0
-8.11,3.52,Med,0.547,21.25,3.2,5692068.0,Di atas 24 Bulan,Struggling,143,11.916666666666666,68304816.0
-22.64,3.44,High,0.57,20.85,1.71,8013517.0,Di atas 24 Bulan,Critical,120,10.0,96162204.0
1.77,4.02,Med,0.392,27.47,6.64,25860959.0,Di atas 24 Bulan,Struggling,125,10.416666666666666,310331508.0
18.59,3.36,Med,0.321,32.64,2.39,17750703.0,Di atas 24 Bulan,Growth,170,14.166666666666666,213008436.0
45.0,5.0,Low,0.209,26.18,6.48,20509817.0,Di atas 24 Bulan,Elite,123,10.25,246117804.0
-12.0,3.95,Med,0.382,18.85,2.69,4629409.0,Di bawah 24 Bulan,Critical,4,0.3333333333333333,55552908.0
-14.21,3.3,High,0.515,21.57,2.73,11110663.0,Di atas 24 Bulan,Struggling,120,10.0,133327956.0
6.57,4.43,Low,0.39,2.0,1.0,4789365.0,Di atas 24 Bulan,Growth,138,11.5,57472380.0
-8.59,3.52,Med,0.389,35.64,3.74,3030981.0,Di atas 24 Bulan,Struggling,76,6.333333333333333,36371772.0
7.03,4.12,Med,0.309,23.42,4.56,8040730.0,Di atas 24 Bulan,Growth,129,10.75,96488760.0
-14.54,3.39,High,0.66,21.47,1.83,9312739.0,Di atas 24 Bulan,Struggling,120,10.0,111752868.0
-24.64,3.67,High,0.517,19.6,4.0,4975887.0,Di atas 24 Bulan,Critical,110,9.166666666666666,59710644.0
15.51,4.31,Low,0.319,21.62,4.55,9584737.0,Di atas 24 Bulan,Growth,45,3.75,115016844.0
17.14,3.83,Med,0.489,14.7,2.12,8986941.0,Di atas 24 Bulan,Growth,179,14.916666666666666,107843292.0
5.74,4.33,Med,0.527,15.42,1.77,6575551.0,Di atas 24 Bulan,Growth,114,9.5,78906612.0
4.48,4.1,Med,0.483,25.34,5.27,10555148.0,Di atas 24 Bulan,Growth,152,12.666666666666666,126661776.0
17.85,4.14,Med,0.485,4.47,1.0,12370797.0,Di atas 24 Bulan,Growth,165,13.75,148449564.0
-5.68,3.61,Med,0.656,8.43,2.22,3459403.0,Di bawah 24 Bulan,Struggling,21,1.75,41512836.0
-16.56,3.48,Med,0.498,7.0,3.01,18702492.0,Di atas 24 Bulan,Struggling,134,11.166666666666666,224429904.0
5.6,4.34,Low,0.28,21.77,6.32,8346574.0,Di bawah 24 Bulan,Growth,21,1.75,100158888.0
-26.53,2.27,High,0.681,10.37,4.33,1553130.0,Di bawah 24 Bulan,Critical,22,1.8333333333333333,18637560.0
23.38,4.71,Low,0.276,13.92,5.04,4043780.0,Di bawah 24 Bulan,Growth,6,0.5,48525360.0
1.38,4.02,Low,0.27,16.54,2.95,3372078.0,Di atas 24 Bulan,Growth,51,4.25,40464936.0
15.81,4.23,Low,0.265,31.03,5.33,7430302.0,Di atas 24 Bulan,Growth,156,13.0,89163624.0
-2.54,3.9,Low,0.371,18.8,4.39,12471720.0,Di bawah 24 Bulan,Growth,5,0.4166666666666667,149660640.0
2.61,4.06,Med,0.412,22.42,4.28,7771599.0,Di atas 24 Bulan,Growth,54,4.5,93259188.0
-1.53,4.03,Med,0.609,2.0,1.09,8736355.0,Di atas 24 Bulan,Growth,130,10.833333333333334,104836260.0
-2.53,3.96,Med,0.55,15.06,2.48,2580358.0,Di atas 24 Bulan,Growth,38,3.1666666666666665,30964296.0
0.27,4.52,Med,0.307,28.53,5.2,3959659.0,Di atas 24 Bulan,Growth,171,14.25,47515908.0
5.37,4.15,Med,0.487,21.75,3.65,10153267.0,Di atas 24 Bulan,Growth,105,8.75,121839204.0
-33.34,2.25,Med,0.473,14.26,3.41,1696303.0,Di bawah 24 Bulan,Critical,18,1.5,20355636.0
10.2,4.29,Med,0.382,28.99,2.75,2438654.0,Di atas 24 Bulan,Growth,49,4.083333333333333,29263848.0
8.65,4.44,Med,0.343,11.43,3.21,7586920.0,Di atas 24 Bulan,Growth,82,6.833333333333333,91043040.0
-7.4,3.87,Low,0.307,10.16,1.0,3619464.0,Di atas 24 Bulan,Struggling,48,4.0,43433568.0
-17.43,3.78,Med,0.469,19.6,3.06,9048172.0,Di atas 24 Bulan,Struggling,102,8.5,108578064.0
17.73,4.85,Low,0.177,28.55,6.67,4391886.0,Di atas 24 Bulan,Elite,100,8.333333333333334,52702632.0
-3.06,3.99,High,0.531,15.68,4.53,11288294.0,Di atas 24 Bulan,Growth,126,10.5,135459528.0
-35.0,2.01,High,0.665,5.95,1.0,25244699.0,Di atas 24 Bulan,Critical,169,14.083333333333334,302936388.0
24.54,4.7,Low,0.224,26.96,6.73,15091420.0,Di atas 24 Bulan,Elite,136,11.333333333333334,181097040.0
5.79,4.11,Med,0.443,19.27,3.42,5107189.0,Di atas 24 Bulan,Growth,86,7.166666666666667,61286268.0
13.32,4.46,Med,0.437,23.0,4.0,14018972.0,Di atas 24 Bulan,Growth,63,5.25,168227664.0
0.21,4.38,Low,0.312,5.59,5.08,13610475.0,Di bawah 24 Bulan,Growth,11,0.9166666666666666,163325700.0
-18.84,3.25,High,0.754,23.56,1.0,9784048.0,Di atas 24 Bulan,Struggling,141,11.75,117408576.0
-0.73,4.89,Med,0.368,26.11,5.54,24152936.0,Di atas 24 Bulan,Growth,67,5.583333333333333,289835232.0
27.59,4.59,Low,0.309,22.19,3.54,5166706.0,Di atas 24 Bulan,Growth,93,7.75,62000472.0
1.91,4.06,Med,0.656,24.24,4.48,7163812.0,Di atas 24 Bulan,Growth,124,10.333333333333334,85965744.0
12.7,4.6,Low,0.22,24.19,6.1,7793138.0,Di atas 24 Bulan,Growth,61,5.083333333333333,93517656.0
8.55,4.11,Low,0.335,46.91,4.27,8718648.0,Di atas 24 Bulan,Growth,114,9.5,104623776.0
3.37,4.55,Med,0.343,29.17,5.4,8217265.0,Di atas 24 Bulan,Growth,115,9.583333333333334,98607180.0
7.71,3.95,Med,0.336,25.2,5.9,20144294.0,Di atas 24 Bulan,Growth,120,10.0,241731528.0
12.43,3.66,Low,0.405,8.61,2.53,8786487.0,Di bawah 24 Bulan,Growth,9,0.75,105437844.0
-8.79,3.64,Med,0.494,25.55,4.09,8500768.0,Di atas 24 Bulan,Struggling,114,9.5,102009216.0
-5.76,3.76,High,0.718,25.89,4.16,5503005.0,Di atas 24 Bulan,Struggling,124,10.333333333333334,66036060.0
3.43,4.02,High,0.343,13.25,1.72,3467464.0,Di atas 24 Bulan,Growth,63,5.25,41609568.0
-22.29,3.93,High,0.782,9.21,4.95,3880615.0,Di atas 24 Bulan,Critical,59,4.916666666666667,46567380.0
-11.46,3.75,Med,0.368,10.56,2.9,7111183.0,Di atas 24 Bulan,Struggling,88,7.333333333333333,85334196.0
-11.03,3.33,High,0.662,25.32,1.0,9273325.0,Di atas 24 Bulan,Struggling,164,13.666666666666666,111279900.0
21.09,4.76,Low,0.27,23.73,6.48,3966681.0,Di atas 24 Bulan,Growth,86,7.166666666666667,47600172.0
-11.17,3.7,Med,0.34,32.49,1.19,4441509.0,Di atas 24 Bulan,Struggling,47,3.9166666666666665,53298108.0
6.17,4.15,Med,0.536,22.91,4.79,2498943.0,Di atas 24 Bulan,Growth,47,3.9166666666666665,29987316.0
21.06,4.8,Low,0.202,20.74,5.1,12581852.0,Di bawah 24 Bulan,Growth,17,1.4166666666666667,150982224.0
-1.44,4.16,Low,0.389,10.97,4.05,9978763.0,Di atas 24 Bulan,Growth,139,11.583333333333334,119745156.0
1.89,4.45,Med,0.358,33.61,3.57,9351203.0,Di atas 24 Bulan,Growth,176,14.666666666666666,112214436.0
22.45,4.54,Low,0.188,8.61,3.43,6719520.0,Di atas 24 Bulan,Growth,176,14.666666666666666,80634240.0
-34.32,2.75,High,0.547,17.03,1.0,3544595.0,Di atas 24 Bulan,Critical,38,3.1666666666666665,42535140.0
7.02,4.32,Med,0.385,14.61,2.71,12658594.0,Di atas 24 Bulan,Growth,48,4.0,151903128.0
4.69,3.64,Med,0.405,12.95,4.62,5685714.0,Di atas 24 Bulan,Growth,44,3.6666666666666665,68228568.0
-8.56,3.87,Med,0.592,23.1,2.9,17438493.0,Di atas 24 Bulan,Struggling,160,13.333333333333334,209261916.0
-20.28,3.4,High,0.615,16.29,1.41,7244076.0,Di atas 24 Bulan,Critical,141,11.75,86928912.0
11.48,4.92,Low,0.177,23.03,6.95,7801935.0,Di atas 24 Bulan,Growth,120,10.0,93623220.0
-1.79,3.98,Low,0.271,5.14,1.0,3684908.0,Di atas 24 Bulan,Growth,35,2.9166666666666665,44218896.0
-15.91,3.52,High,0.558,33.0,4.29,10143738.0,Di atas 24 Bulan,Struggling,128,10.666666666666666,121724856.0
-19.52,3.8,Med,0.518,22.5,2.09,6113727.0,Di atas 24 Bulan,Critical,112,9.333333333333334,73364724.0
3.48,4.26,Med,0.538,23.68,2.99,5351265.0,Di atas 24 Bulan,Growth,170,14.166666666666666,64215180.0
27.57,4.53,Low,0.433,12.73,5.68,10290770.0,Di atas 24 Bulan,Growth,72,6.0,123489240.0
15.53,4.17,Med,0.408,24.17,3.62,16560914.0,Di atas 24 Bulan,Growth,173,14.416666666666666,198730968.0
1.88,3.51,Med,0.484,15.23,1.0,5025342.0,Di atas 24 Bulan,Growth,112,9.333333333333334,60304104.0
3.66,4.02,Med,0.399,24.3,1.0,5680163.0,Di atas 24 Bulan,Growth,169,14.083333333333334,68161956.0
-9.49,4.23,Med,0.502,29.85,5.95,8217114.0,Di atas 24 Bulan,Struggling,127,10.583333333333334,98605368.0
2.9,3.99,Med,0.294,34.59,2.72,2678709.0,Di atas 24 Bulan,Growth,41,3.4166666666666665,32144508.0
13.98,4.62,Med,0.438,15.22,5.26,9822593.0,Di atas 24 Bulan,Growth,85,7.083333333333333,117871116.0
-17.13,3.64,High,0.446,20.23,2.5,15850423.0,Di atas 24 Bulan,Struggling,161,13.416666666666666,190205076.0
-9.25,3.97,Med,0.333,15.07,1.0,15186690.0,Di atas 24 Bulan,Struggling,108,9.0,182240280.0
0.24,4.15,Low,0.316,26.47,6.32,4730759.0,Di atas 24 Bulan,Growth,65,5.416666666666667,56769108.0
-10.91,4.3,Med,0.465,16.47,4.83,5485969.0,Di atas 24 Bulan,Struggling,27,2.25,65831628.0
26.6,5.0,Low,0.185,32.23,7.02,5697401.0,Di atas 24 Bulan,Elite,43,3.5833333333333335,68368812.0
5.89,4.3,Low,0.35,12.73,2.68,8874408.0,Di atas 24 Bulan,Growth,61,5.083333333333333,106492896.0
-1.02,3.85,Med,0.638,9.35,1.59,19579813.0,Di atas 24 Bulan,Growth,179,14.916666666666666,234957756.0
0.19,3.78,Med,0.394,10.0,2.68,4782781.0,Di atas 24 Bulan,Growth,32,2.6666666666666665,57393372.0
-27.13,2.87,High,0.57,5.23,2.97,3313880.0,Di atas 24 Bulan,Critical,47,3.9166666666666665,39766560.0
-7.26,3.87,Med,0.519,11.41,1.97,1971883.0,Di atas 24 Bulan,Struggling,55,4.583333333333333,23662596.0
-6.93,4.34,Med,0.34,32.48,7.07,11579830.0,Di atas 24 Bulan,Struggling,156,13.0,138957960.0
12.33,4.42,Med,0.445,10.37,3.17,4637167.0,Di atas 24 Bulan,Growth,42,3.5,55646004.0
